name;z3-runtime;z3-result;cvc5-runtime;cvc5-result;z3-noodler-runtime;z3-noodler-b3b361a-result;z3-noodler-8dd2385-runtime;z3-noodler-8dd2385-result;z3-noodler-6724479-runtime;z3-noodler-6724479-result;z3-noodler-c680fa4-runtime;z3-noodler-c680fa4-result
../formulae/slent/slent_kaluza_777_sink.smt2;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_1861_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_820_sink.smt2;0.02; sat;0.01; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_227_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.03; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_24522_sink.smt2;TO;TO;0.07; unsat;0.47; unsat;0.45; unsat;0.05; sat;0.4; unsat
../formulae/slent/slent_kaluza_157_sink.smt2;0.01; sat;0.02; sat;0.02; sat;0.07; sat;0.07; sat;0.08; sat
../formulae/slent/slent_kaluza_361_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.01; sat;0.02; sat;0.03; sat
../formulae/slent/slent_kaluza_1994_sink.smt2;0.01; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_610_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_6361_sink.smt2;0.03; unsat;0.06; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_17014_sink.smt2;0.03; unsat;0.07; unsat;0.91; unsat;0.93; unsat;0.83; unsat;0.02; unsat
../formulae/slent/slent_kaluza_756_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.03; sat;0.02; sat
../formulae/slent/slent_kaluza_1247_sink.smt2;0.01; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_30060_sink.smt2;0.04; unsat;0.07; unsat;0.67; unsat;0.68; unsat;1.81; unsat;2.65; unsat
../formulae/slent/slent_kaluza_1592_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_kaluza_801_sink.smt2;0.02; sat;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_176_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.03; sat
../formulae/slent/slent_stranger_str_rep_21110_sink.smt2;0.04; unsat;0.08; unsat;0.76; unsat;0.77; unsat;3.33; unsat;1.41; unsat
../formulae/slent/slent_kaluza_1717_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/slent/slent_kaluza_1651_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.03; unsat
../formulae/slent/slent_kaluza_1184_sink.smt2;0.02; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1159_sink.smt2;0.02; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_16760_sink.smt2;TO;TO;0.16; sat;0.04; sat;0.04; sat;0.04; sat;0.05; sat
../formulae/slent/slent_kaluza_1535_sink.smt2;0.01; sat;0.02; sat;0.03; sat;0.07; sat;0.06; sat;0.06; sat
../formulae/slent/slent_kaluza_1703_sink.smt2;0.01; sat;0.0; sat;0.01; sat;0.01; sat;0.02; sat;0.03; sat
../formulae/slent/slent_kaluza_1229_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_162_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_354_sink.smt2;0.01; sat;0.01; sat;0.03; sat;0.01; sat;0.02; sat;0.03; sat
../formulae/slent/slent_kaluza_815_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_kaluza_212_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1586_sink.smt2;0.02; sat;0.01; sat;0.01; sat;0.03; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1253_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_1409_sink.smt2;0.02; sat;0.02; sat;0.03; sat;0.07; sat;0.07; sat;0.07; sat
../formulae/slent/slent_kaluza_1123_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.03; sat;0.02; sat
../formulae/slent/slent_kaluza_1912_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1315_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.0; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_11_sink.smt2;0.02; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_19192_sink.smt2;8.89; unsat;105.41; unsat;0.74; unsat;0.74; unsat;5.33; unsat;2.47; unsat
../formulae/slent/slent_kaluza_268_sink.smt2;0.02; sat;0.02; sat;0.02; sat;0.07; sat;0.06; sat;0.06; sat
../formulae/slent/slent_kaluza_742_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_929_sink.smt2;0.02; sat;0.01; sat;0.01; sat;0.03; sat;0.01; sat;0.02; sat
../formulae/slent/slent_kaluza_118_sink.smt2;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_19701_sink.smt2;15.71; unsat;TO;TO;1.03; unsat;1.07; unsat;TO;TO;0.22; unsat
../formulae/slent/slent_kaluza_604_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_47_sink.smt2;0.02; unsat;0.0; unsat;0.03; unsat;0.01; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_839_sink.smt2;0.02; sat;0.0; sat;0.03; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_19611_sink.smt2;0.03; unsat;0.08; unsat;0.99; unsat;0.98; unsat;0.91; unsat;0.03; unsat
../formulae/slent/slent_kaluza_378_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1496_sink.smt2;0.02; unsat;0.0; unsat;0.01; unsat;0.03; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_16927_sink.smt2;0.03; unsat;0.09; unsat;2.42; unsat;2.49; unsat;2.25; unsat;0.44; unsat
../formulae/slent/slent_kaluza_905_sink.smt2;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_134_sink.smt2;0.02; unsat;0.05; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.03; unsat
../formulae/slent/slent_kaluza_302_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_591_sink.smt2;0.01; sat;0.02; sat;0.03; sat;0.04; sat;0.04; sat;0.05; sat
../formulae/slent/slent_kaluza_843_sink.smt2;0.01; unsat;0.01; unsat;TO;TO;0.02; unsat;0.03; sat;0.02; unsat
../formulae/slent/slent_kaluza_244_sink.smt2;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_stranger_str_rep_9032_sink.smt2;7.22; sat;0.04; sat;0.02; sat;0.03; sat;0.03; sat;0.03; sat
../formulae/slent/slent_kaluza_1613_sink.smt2;0.02; sat;0.0; sat;0.01; sat;0.02; sat;0.03; sat;0.02; sat
../formulae/slent/slent_kaluza_1080_sink.smt2;0.01; sat;0.01; sat;0.03; sat;0.02; sat;0.03; sat;0.02; sat
../formulae/slent/slent_kaluza_1741_sink.smt2;0.01; unsat;0.0; unsat;0.03; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_250_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/slent/slent_kaluza_857_sink.smt2;0.02; unsat;0.0; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_29_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_316_sink.smt2;0.02; sat;0.03; sat;0.02; sat;0.13; sat;0.13; sat;0.14; sat
../formulae/slent/slent_kaluza_120_sink.smt2;0.04; sat;0.09; sat;0.11; sat;TO;TO;TO;TO;TO;TO
../formulae/slent/slent_kaluza_1357_sink.smt2;0.01; sat;0.02; sat;0.03; sat;0.07; sat;0.06; sat;0.06; sat
../formulae/slent/slent_stranger_str_rep_2178_sink.smt2;TO;TO;0.04; sat;0.04; sat;0.03; sat;0.03; sat;0.03; sat
../formulae/slent/slent_kaluza_1161_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1211_sink.smt2;0.02; sat;0.0; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_646_sink.smt2;0.02; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_stranger_str_rep_17104_sink.smt2;0.02; unsat;0.08; unsat;0.82; unsat;0.82; unsat;0.76; unsat;0.3; unsat
../formulae/slent/slent_kaluza_536_sink.smt2;0.03; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat;0.03; sat
../formulae/slent/slent_kaluza_53_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_1760_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.01; sat;0.01; sat;0.02; sat
../formulae/slent/slent_kaluza_1283_sink.smt2;0.01; sat;0.01; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/slent/slent_kaluza_876_sink.smt2;0.02; sat;0.0; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_792_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_31893_sink.smt2;0.22; sat;0.23; sat;0.04; sat;0.04; sat;0.03; sat;0.03; sat
../formulae/slent/slent_kaluza_101_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_1140_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_20094_sink.smt2;63.88; sat;0.24; sat;0.03; sat;0.03; sat;0.03; sat;0.04; sat
../formulae/slent/slent_kaluza_1376_sink.smt2;0.01; sat;0.02; sat;0.03; sat;0.03; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1695_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.03; sat
../formulae/slent/slent_kaluza_1006_sink.smt2;0.02; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1230_sink.smt2;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_498_sink.smt2;0.02; sat;0.01; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/slent/slent_kaluza_384_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_72_sink.smt2;0.02; sat;0.02; sat;0.03; sat;0.07; sat;0.06; sat;0.06; sat
../formulae/slent/slent_kaluza_721_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_19630_sink.smt2;TO;TO;TO;TO;0.05; sat;0.06; sat;0.05; sat;0.13; sat
../formulae/slent/slent_kaluza_735_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_17131_sink.smt2;0.03; unsat;0.08; unsat;0.67; unsat;0.68; unsat;0.66; unsat;0.03; unsat
../formulae/slent/slent_kaluza_503_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.03; sat;0.02; sat
../formulae/slent/slent_kaluza_66_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_stranger_str_rep_33236_sink.smt2;0.02; unsat;0.04; unsat;0.26; unsat;0.25; unsat;0.09; sat;0.03; unsat
../formulae/slent/slent_kaluza_390_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_359_sink.smt2;0.02; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_17241_sink.smt2;0.04; unsat;0.15; unsat;0.96; unsat;1.15; unsat;5.66; unsat;0.2; unsat
../formulae/slent/slent_kaluza_445_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_997_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.03; sat;0.02; sat
../formulae/slent/slent_kaluza_1224_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1538_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1823_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_stranger_str_rep_29990_sink.smt2;0.08; unsat;0.1; unsat;TO;TO;TO;TO;TO;TO;2.53; unsat
../formulae/slent/slent_kaluza_1362_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.03; sat;0.01; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_2184_sink.smt2;0.45; sat;0.04; sat;0.03; sat;0.03; sat;0.03; sat;0.03; sat
../formulae/slent/slent_kaluza_1154_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_609_sink.smt2;0.01; sat;0.0; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_265_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.03; sat;0.01; sat;0.01; sat
../formulae/slent/slent_kaluza_786_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_17461_sink.smt2;0.02; unsat;0.07; unsat;0.74; unsat;0.68; unsat;0.65; unsat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_3307_sink.smt2;0.09; sat;0.02; sat;0.03; sat;0.03; sat;0.02; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_29438_sink.smt2;0.07; unsat;0.11; unsat;4.2; unsat;4.2; unsat;TO;TO;0.53; unsat
../formulae/slent/slent_stranger_str_rep_20519_sink.smt2;TO;TO;16.13; sat;0.09; sat;0.09; sat;0.07; sat;0.2; sat
../formulae/slent/slent_kaluza_1404_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1774_sink.smt2;0.01; sat;0.0; sat;0.01; sat;0.01; sat;0.03; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_20496_sink.smt2;TO;TO;16.17; sat;0.06; sat;0.06; sat;0.05; sat;0.08; sat
../formulae/slent/slent_kaluza_1859_sink.smt2;0.01; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_stranger_lan_rep_3307_sink.smt2;TO;TO;0.02; sat;0.03; sat;0.04; sat;0.05; sat;0.39; sat
../formulae/slent/slent_kaluza_988_sink.smt2;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_170_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_21266_sink.smt2;0.51; unsat;13.12; unsat;1.57; unsat;1.57; unsat;8.9; unsat;0.62; unsat
../formulae/slent/slent_kaluza_79_sink.smt2;0.02; sat;0.0; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1461_sink.smt2;0.02; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_1711_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_kaluza_1527_sink.smt2;0.02; sat;0.02; sat;0.02; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/slent/slent_kaluza_750_sink.smt2;0.02; unsat;0.0; unsat;0.0; unsat;0.01; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_15960_sink.smt2;TO;TO;0.07; unsat;1.0; unsat;1.7; unsat;0.14; sat;36.5; unsat
../formulae/slent/slent_kaluza_420_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1288_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1846_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1307_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1914_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.01; sat;0.01; sat;0.01; sat
../formulae/slent/slent_kaluza_1125_sink.smt2;0.02; unsat;0.0; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_kaluza_1313_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1852_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_20986_sink.smt2;0.5; unsat;24.31; unsat;0.73; unsat;0.76; unsat;1.42; unsat;TO;TO
../formulae/slent/slent_kaluza_434_sink.smt2;0.02; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_328_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_17_sink.smt2;0.01; sat;0.0; sat;0.01; sat;0.01; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_1533_sink.smt2;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1475_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1196_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_29952_sink.smt2;0.05; unsat;0.09; unsat;TO;TO;TO;TO;TO;TO;1.62; unsat
../formulae/slent/slent_kaluza_1369_sink.smt2;0.03; sat;0.01; sat;0.01; sat;0.03; sat;0.01; sat;0.02; sat
../formulae/slent/slent_kaluza_813_sink.smt2;0.02; sat;0.03; sat;0.03; sat;0.13; sat;0.11; sat;0.12; sat
../formulae/slent/slent_kaluza_214_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.01; sat;0.01; sat;0.02; sat
../formulae/slent/slent_kaluza_487_sink.smt2;0.01; sat;0.01; sat;0.01; sat;0.01; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_955_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_352_sink.smt2;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_678_sink.smt2;0.02; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_1618_sink.smt2;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_stranger_str_rep_30115_sink.smt2;TO;TO;50.96; sat;0.05; sat;0.05; sat;0.05; sat;0.08; sat
../formulae/slent/slent_kaluza_1274_sink.smt2;0.0; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_1042_sink.smt2;0.02; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_36_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_881_sink.smt2;0.01; sat;0.0; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat
../formulae/slent/slent_stranger_str_rep_19456_sink.smt2;TO;TO;TO;TO;0.06; sat;0.06; sat;0.05; sat;0.05; sat
../formulae/slent/slent_kaluza_1724_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat;0.01; sat
../formulae/slent/slent_kaluza_1512_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_stranger_str_rep_29697_sink.smt2;0.02; unsat;0.08; unsat;0.77; unsat;0.77; unsat;0.7; unsat;0.65; unsat
../formulae/slent/slent_kaluza_235_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_85_sink.smt2;0.01; sat;0.0; sat;0.01; sat;0.01; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_832_sink.smt2;0.02; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_373_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_151_sink.smt2;0.02; sat;0.02; sat;0.02; sat;0.07; sat;0.06; sat;0.07; sat
../formulae/slent/slent_kaluza_960_sink.smt2;0.02; unsat;0.0; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_12941_sink.smt2;0.02; unsat;0.01; unsat;0.1; unsat;0.1; unsat;0.08; unsat;0.26; unsat
../formulae/slent/slent_kaluza_367_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_684_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_826_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.03; sat;0.02; sat
../formulae/slent/slent_kaluza_1992_sink.smt2;0.02; unsat;0.0; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1489_sink.smt2;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_kaluza_1395_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_1506_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.01; sat;0.01; sat;0.02; sat
../formulae/slent/slent_kaluza_895_sink.smt2;0.02; sat;0.0; sat;0.03; sat;0.03; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_22_sink.smt2;0.02; sat;0.0; sat;0.03; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_771_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_292_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_401_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1_sink.smt2;0.02; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_stranger_str_rep_3049_sink.smt2;0.7; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_29589_sink.smt2;TO;TO;4.22; unsat;6.56; unsat;6.45; unsat;TO;TO;0.23; unsat
../formulae/slent/slent_kaluza_1921_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1831_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.03; sat;0.03; sat
../formulae/slent/slent_stranger_str_rep_14857_sink.smt2;0.03; sat;0.02; sat;0.04; sat;0.03; sat;0.03; sat;0.04; sat
../formulae/slent/slent_stranger_str_rep_17409_sink.smt2;0.04; unsat;0.12; unsat;65.37; unsat;66.84; unsat;56.72; unsat;28.05; unsat
../formulae/slent/slent_kaluza_511_sink.smt2;0.02; sat;0.02; sat;0.02; sat;0.07; sat;0.05; sat;0.06; sat
../formulae/slent/slent_kaluza_74_sink.smt2;0.04; sat;0.11; sat;0.3; sat;TO;TO;TO;TO;TO;TO
../formulae/slent/slent_stranger_str_rep_21094_sink.smt2;TO;TO;15.91; sat;0.05; sat;0.06; sat;0.05; sat;0.1; sat
../formulae/slent/slent_kaluza_727_sink.smt2;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_457_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_382_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_661_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1550_sink.smt2;0.02; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat
