name;noodler-4cdee77f-runtime;noodler-4cdee77f-version;noodler-4cdee77f-result;noodler-4cdee77f-time;noodler-4cdee77f-min-runtime;noodler-4cdee77f-min-version;noodler-4cdee77f-min-result;noodler-4cdee77f-min-time
../formulae/pyex-hard-z3-enum/smt/eq6876.txt.smt2;1.56; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6877.txt.smt2;1.68; 4cdee77f; unsat; 0.08;1.68; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6878.txt.smt2;18.24; 4cdee77f; sat; 17.39;1.68; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq6879.txt.smt2;29.47; 4cdee77f; sat; 29.13;1.66; 4cdee77f; sat; 0.15
../formulae/pyex-hard-z3-enum/smt/eq688.txt.smt2;1.67; 4cdee77f; unsat; 0.09;1.67; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6880.txt.smt2;27.21; 4cdee77f; sat; 26.65;1.68; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq6881.txt.smt2;47.68; 4cdee77f; sat; 47.84;1.64; 4cdee77f; sat; 0.14
../formulae/pyex-hard-z3-enum/smt/eq6882.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.64; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq6883.txt.smt2;1.65; 4cdee77f; unsat; 0.08;1.67; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6884.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6885.txt.smt2;29.46; 4cdee77f; sat; 29.04;1.69; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq6886.txt.smt2;TO;TO;TO;TO;1.67; 4cdee77f; sat; 0.12
../formulae/pyex-hard-z3-enum/smt/eq6887.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6888.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6889.txt.smt2;54.41; 4cdee77f; sat; 54.54;1.63; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq689.txt.smt2;1.65; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6890.txt.smt2;1.68; 4cdee77f; unsat; 0.07;1.63; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq6891.txt.smt2;1.67; 4cdee77f; unsat; 0.08;1.65; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6892.txt.smt2;TO;TO;TO;TO;1.63; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq6893.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6894.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq6895.txt.smt2;1.64; 4cdee77f; unsat; 0.08;1.57; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq6896.txt.smt2;1.65; 4cdee77f; unsat; 0.08;1.66; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6897.txt.smt2;1.57; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6898.txt.smt2;1.66; 4cdee77f; unsat; 0.08;1.65; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6899.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq69.txt.smt2;1.6; 4cdee77f; unsat; 0.09;1.65; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq690.txt.smt2;1.61; 4cdee77f; unsat; 0.09;1.61; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6900.txt.smt2;1.65; 4cdee77f; unsat; 0.08;1.7; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6901.txt.smt2;1.67; 4cdee77f; unsat; 0.08;1.66; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6902.txt.smt2;1.67; 4cdee77f; unsat; 0.08;1.65; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6903.txt.smt2;1.58; 4cdee77f; unsat; 0.08;1.64; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6904.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.65; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6905.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.66; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6906.txt.smt2;1.69; 4cdee77f; unsat; 0.08;1.62; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6907.txt.smt2;1.71; 4cdee77f; unsat; 0.08;1.66; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6908.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6909.txt.smt2;1.65; 4cdee77f; unsat; 0.08;1.68; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq691.txt.smt2;1.66; 4cdee77f; unsat; 0.09;1.63; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6910.txt.smt2;1.67; 4cdee77f; unsat; 0.08;1.64; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6911.txt.smt2;1.68; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6912.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6913.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.66; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6914.txt.smt2;1.7; 4cdee77f; unsat; 0.09;1.73; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6915.txt.smt2;1.69; 4cdee77f; unsat; 0.08;1.68; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6916.txt.smt2;1.67; 4cdee77f; unsat; 0.08;1.68; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6917.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.67; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6918.txt.smt2;1.69; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6919.txt.smt2;1.65; 4cdee77f; unsat; 0.08;1.64; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq692.txt.smt2;1.65; 4cdee77f; unsat; 0.09;1.66; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6920.txt.smt2;1.63; 4cdee77f; unsat; 0.11;1.68; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6921.txt.smt2;1.61; 4cdee77f; unsat; 0.09;1.57; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6922.txt.smt2;1.65; 4cdee77f; unsat; 0.1;1.62; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6923.txt.smt2;1.57; 4cdee77f; unsat; 0.11;1.61; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6924.txt.smt2;1.61; 4cdee77f; unsat; 0.09;1.66; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6925.txt.smt2;1.64; 4cdee77f; unsat; 0.09;1.6; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6926.txt.smt2;1.62; 4cdee77f; unsat; 0.09;1.67; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6927.txt.smt2;1.68; 4cdee77f; unsat; 0.09;1.63; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6928.txt.smt2;1.62; 4cdee77f; unsat; 0.09;1.64; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6929.txt.smt2;1.58; 4cdee77f; unsat; 0.09;1.63; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq693.txt.smt2;1.66; 4cdee77f; unsat; 0.09;1.67; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6930.txt.smt2;1.58; 4cdee77f; unsat; 0.09;1.72; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6931.txt.smt2;1.65; 4cdee77f; unsat; 0.09;1.62; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6932.txt.smt2;1.69; 4cdee77f; unsat; 0.09;1.58; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6933.txt.smt2;1.69; 4cdee77f; unsat; 0.09;1.68; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6934.txt.smt2;1.66; 4cdee77f; unsat; 0.09;1.63; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6935.txt.smt2;1.67; 4cdee77f; unsat; 0.1;1.63; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6936.txt.smt2;1.64; 4cdee77f; unsat; 0.09;1.65; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6937.txt.smt2;1.65; 4cdee77f; unsat; 0.08;1.64; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6938.txt.smt2;1.65; 4cdee77f; unsat; 0.09;1.59; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6939.txt.smt2;1.66; 4cdee77f; unsat; 0.08;1.66; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq694.txt.smt2;1.73; 4cdee77f; unsat; 0.09;1.65; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6940.txt.smt2;TO;TO;TO;TO;1.74; 4cdee77f; sat; 0.13
../formulae/pyex-hard-z3-enum/smt/eq6941.txt.smt2;TO;TO;TO;TO;1.7; 4cdee77f; sat; 0.13
../formulae/pyex-hard-z3-enum/smt/eq6942.txt.smt2;TO;TO;TO;TO;1.69; 4cdee77f; sat; 0.12
../formulae/pyex-hard-z3-enum/smt/eq6943.txt.smt2;1.62; 4cdee77f; unsat; 0.09;1.67; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6944.txt.smt2;1.66; 4cdee77f; unsat; 0.09;1.61; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6945.txt.smt2;1.67; 4cdee77f; unsat; 0.09;1.7; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6946.txt.smt2;1.67; 4cdee77f; unsat; 0.09;1.64; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6947.txt.smt2;1.62; 4cdee77f; unsat; 0.09;1.64; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6948.txt.smt2;1.64; 4cdee77f; unsat; 0.09;1.7; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6949.txt.smt2;1.63; 4cdee77f; unsat; 0.09;1.66; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq695.txt.smt2;1.67; 4cdee77f; unsat; 0.09;1.67; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6950.txt.smt2;1.65; 4cdee77f; unsat; 0.11;1.65; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6951.txt.smt2;1.57; 4cdee77f; unsat; 0.09;1.63; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6952.txt.smt2;1.66; 4cdee77f; unsat; 0.09;1.61; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6953.txt.smt2;TO;TO;TO;TO;1.77; 4cdee77f; sat; 0.17
../formulae/pyex-hard-z3-enum/smt/eq6954.txt.smt2;1.65; 4cdee77f; unsat; 0.09;1.6; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6955.txt.smt2;TO;TO;TO;TO;1.69; 4cdee77f; sat; 0.12
../formulae/pyex-hard-z3-enum/smt/eq6956.txt.smt2;TO;TO;TO;TO;1.67; 4cdee77f; sat; 0.16
../formulae/pyex-hard-z3-enum/smt/eq6957.txt.smt2;1.62; 4cdee77f; unsat; 0.1;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6958.txt.smt2;1.67; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6959.txt.smt2;1.6; 4cdee77f; unsat; 0.09;1.65; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq696.txt.smt2;1.7; 4cdee77f; unsat; 0.09;1.61; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6960.txt.smt2;1.59; 4cdee77f; unsat; 0.09;1.61; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6961.txt.smt2;1.63; 4cdee77f; unsat; 0.09;1.61; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6962.txt.smt2;1.58; 4cdee77f; unsat; 0.09;1.64; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6963.txt.smt2;TO;TO;TO;TO;1.72; 4cdee77f; sat; 0.21
../formulae/pyex-hard-z3-enum/smt/eq6964.txt.smt2;TO;TO;TO;TO;1.72; 4cdee77f; sat; 0.2
../formulae/pyex-hard-z3-enum/smt/eq6965.txt.smt2;TO;TO;TO;TO;1.74; 4cdee77f; sat; 0.2
../formulae/pyex-hard-z3-enum/smt/eq6966.txt.smt2;1.65; 4cdee77f; unsat; 0.09;1.65; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6967.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6968.txt.smt2;1.7; 4cdee77f; unsat; 0.09;1.63; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6969.txt.smt2;TO;TO;TO;TO;1.7; 4cdee77f; sat; 0.13
../formulae/pyex-hard-z3-enum/smt/eq697.txt.smt2;1.65; 4cdee77f; unsat; 0.09;1.61; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6970.txt.smt2;1.67; 4cdee77f; unsat; 0.09;1.65; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6971.txt.smt2;1.63; 4cdee77f; unsat; 0.09;1.57; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6972.txt.smt2;TO;TO;TO;TO;1.73; 4cdee77f; sat; 0.19
../formulae/pyex-hard-z3-enum/smt/eq6973.txt.smt2;TO;TO;TO;TO;1.75; 4cdee77f; sat; 0.14
../formulae/pyex-hard-z3-enum/smt/eq6974.txt.smt2;TO;TO;TO;TO;1.69; 4cdee77f; sat; 0.13
../formulae/pyex-hard-z3-enum/smt/eq6975.txt.smt2;1.64; 4cdee77f; unsat; 0.09;1.65; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6976.txt.smt2;1.7; 4cdee77f; unsat; 0.09;1.67; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6977.txt.smt2;1.68; 4cdee77f; unsat; 0.09;1.64; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6978.txt.smt2;1.67; 4cdee77f; unsat; 0.09;1.66; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6979.txt.smt2;1.61; 4cdee77f; unsat; 0.09;1.65; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq698.txt.smt2;1.62; 4cdee77f; unsat; 0.09;1.65; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6980.txt.smt2;1.7; 4cdee77f; unsat; 0.09;1.6; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6981.txt.smt2;1.65; 4cdee77f; unsat; 0.09;1.61; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6982.txt.smt2;1.62; 4cdee77f; unsat; 0.09;1.71; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6983.txt.smt2;1.67; 4cdee77f; unsat; 0.09;1.67; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6984.txt.smt2;1.65; 4cdee77f; unsat; 0.09;1.67; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6985.txt.smt2;1.71; 4cdee77f; unsat; 0.09;1.63; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6986.txt.smt2;1.64; 4cdee77f; unsat; 0.11;1.67; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6987.txt.smt2;1.67; 4cdee77f; unsat; 0.09;1.7; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq6988.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.7; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6989.txt.smt2;1.65; 4cdee77f; unsat; 0.07;1.61; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq699.txt.smt2;1.65; 4cdee77f; unsat; 0.08;1.66; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6990.txt.smt2;27.22; 4cdee77f; sat; 26.75;1.68; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq6991.txt.smt2;47.79; 4cdee77f; sat; 47.95;1.66; 4cdee77f; sat; 0.14
../formulae/pyex-hard-z3-enum/smt/eq6992.txt.smt2;1.67; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6993.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6994.txt.smt2;18.33; 4cdee77f; sat; 17.29;1.7; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq6995.txt.smt2;29.62; 4cdee77f; sat; 29.21;1.71; 4cdee77f; sat; 0.15
../formulae/pyex-hard-z3-enum/smt/eq6996.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.64; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6997.txt.smt2;18.26; 4cdee77f; sat; 17.29;1.73; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq6998.txt.smt2;1.58; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq6999.txt.smt2;27.35; 4cdee77f; sat; 26.72;1.7; 4cdee77f; sat; 0.12
../formulae/pyex-hard-z3-enum/smt/eq7.txt.smt2;1.7; 4cdee77f; unsat; 0.12;1.69; 4cdee77f; unsat; 0.12
../formulae/pyex-hard-z3-enum/smt/eq70.txt.smt2;1.7; 4cdee77f; unsat; 0.09;1.66; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq700.txt.smt2;1.71; 4cdee77f; unsat; 0.09;1.66; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7000.txt.smt2;1.68; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7001.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.67; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7002.txt.smt2;29.49; 4cdee77f; sat; 28.96;1.73; 4cdee77f; sat; 0.15
../formulae/pyex-hard-z3-enum/smt/eq7003.txt.smt2;47.79; 4cdee77f; sat; 48.03;1.7; 4cdee77f; sat; 0.14
../formulae/pyex-hard-z3-enum/smt/eq7004.txt.smt2;1.71; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7005.txt.smt2;1.69; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7006.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.67; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7007.txt.smt2;1.72; 4cdee77f; unsat; 0.09;1.68; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7008.txt.smt2;1.67; 4cdee77f; unsat; 0.09;1.69; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7009.txt.smt2;1.65; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq701.txt.smt2;1.67; 4cdee77f; unsat; 0.08;1.64; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7010.txt.smt2;1.68; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7011.txt.smt2;1.64; 4cdee77f; unsat; 0.08;1.68; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7012.txt.smt2;1.65; 4cdee77f; unsat; 0.08;1.62; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7013.txt.smt2;1.66; 4cdee77f; unsat; 0.08;1.68; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7014.txt.smt2;1.66; 4cdee77f; unsat; 0.08;1.66; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq7015.txt.smt2;1.65; 4cdee77f; unsat; 0.08;1.65; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7016.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7017.txt.smt2;1.65; 4cdee77f; unsat; 0.08;1.62; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7018.txt.smt2;1.58; 4cdee77f; unsat; 0.08;1.62; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7019.txt.smt2;1.64; 4cdee77f; unsat; 0.09;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq702.txt.smt2;1.69; 4cdee77f; unsat; 0.08;1.74; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7020.txt.smt2;1.66; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7021.txt.smt2;1.65; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7022.txt.smt2;TO;TO;TO;TO;1.68; 4cdee77f; sat; 0.12
../formulae/pyex-hard-z3-enum/smt/eq7023.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.65; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7024.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.67; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7025.txt.smt2;54.75; 4cdee77f; sat; 54.88;1.66; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq7026.txt.smt2;1.64; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7027.txt.smt2;1.67; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq7028.txt.smt2;1.65; 4cdee77f; unsat; 0.08;1.67; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7029.txt.smt2;1.64; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq703.txt.smt2;1.66; 4cdee77f; unsat; 0.08;1.69; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7030.txt.smt2;1.65; 4cdee77f; unsat; 0.08;1.62; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7031.txt.smt2;1.66; 4cdee77f; unsat; 0.08;1.66; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7032.txt.smt2;1.65; 4cdee77f; unsat; 0.08;1.64; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7033.txt.smt2;1.66; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7034.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.62; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq7035.txt.smt2;1.64; 4cdee77f; unsat; 0.08;1.64; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7036.txt.smt2;1.66; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7037.txt.smt2;1.64; 4cdee77f; unsat; 0.08;1.7; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7038.txt.smt2;1.69; 4cdee77f; unsat; 0.09;1.62; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7039.txt.smt2;29.62; 4cdee77f; sat; 28.96;1.61; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq704.txt.smt2;1.67; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7040.txt.smt2;1.67; 4cdee77f; unsat; 0.08;1.65; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7041.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.66; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq7042.txt.smt2;1.66; 4cdee77f; unsat; 0.08;1.65; 4cdee77f; unsat; 0.08
