name;cvc4-runtime;cvc4-result;cvc5-runtime;cvc5-result;retro-runtime;retro-result;noodler-1c71b61d-min-runtime;noodler-1c71b61d-min-version;noodler-1c71b61d-min-result;noodler-1c71b61d-min-time;z3-runtime;z3-result;z3strRE-runtime;z3strRE-result;sloth-runtime;sloth-result;ostrich-runtime;ostrich-result;woorpje-runtime;woorpje-result;noodler-c69385be-min-runtime;noodler-c69385be-min-version;noodler-c69385be-min-result;noodler-c69385be-min-time
../formulae/woorpje/smt/03_track_66.smt;TO;TO;TO;TO;0.34; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_67.smt;TO;TO;TO;TO;0.2; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.97; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_68.smt;TO;TO;TO;TO;0.19; unsat;TO;TO;TO;TO;0.09; sat;0.06; sat;TO;TO;TO;TO;0.14; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_69.smt;TO;TO;TO;TO;0.19; unsat;TO;TO;TO;TO;10.14; sat;2.69; sat;TO;TO;TO;TO;0.06; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_7.smt;0.0; unsat;0.01; unsat;0.18; sat;1.51; 1c71b61d; unsat; 0.05;0.01; unsat;0.01; unsat;2.98; unsat;2.38; unsat;TO;TO;1.55; c69385be; unsat; 0.05
../formulae/woorpje/smt/03_track_70.smt;TO;TO;TO;TO;0.19; sat;TO;TO;TO;TO;0.59; sat;0.44; sat;5.48; sat;TO;TO;0.01; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_71.smt;TO;TO;TO;TO;0.19; sat;TO;TO;TO;TO;0.03; sat;0.03; sat;7.7; sat;5.36; sat;0.01; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_72.smt;TO;TO;TO;TO;0.21; sat;TO;TO;TO;TO;0.31; sat;0.13; sat;TO;TO;TO;TO;0.03; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_73.smt;TO;TO;TO;TO;0.2; sat;TO;TO;TO;TO;1.48; sat;0.03; sat;TO;TO;TO;TO;0.07; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_74.smt;TO;TO;TO;TO;0.19; sat;TO;TO;TO;TO;0.75; sat;0.45; sat;17.52; sat;TO;TO;0.12; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_75.smt;TO;TO;TO;TO;0.2; sat;TO;TO;TO;TO;TO;TO;TO;TO;13.88; sat;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_76.smt;0.21; sat;TO;TO;0.19; sat;TO;TO;TO;TO;TO;TO;TO;TO;47.91; sat;TO;TO;0.04; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_77.smt;0.07; sat;0.28; sat;0.21; sat;TO;TO;TO;TO;0.05; sat;0.02; sat;22.09; sat;11.67; sat;0.2; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_78.smt;TO;TO;TO;TO;0.19; sat;TO;TO;TO;TO;TO;TO;TO;TO;8.51; OOM;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_79.smt;0.06; sat;0.25; sat;0.17; sat;TO;TO;TO;TO;0.09; sat;0.02; sat;23.86; sat;TO;TO;0.03; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_8.smt;0.02; unsat;0.01; unsat;0.2; sat;1.54; 1c71b61d; unsat; 0.03;0.0; unsat;0.01; unsat;3.01; unsat;1.99; unsat;ERR;ERR;1.55; c69385be; unsat; 0.03
../formulae/woorpje/smt/03_track_80.smt;0.01; sat;0.01; sat;0.22; sat;1.52; 1c71b61d; sat; 0.03;0.01; sat;0.01; sat;2.15; sat;1.98; sat;0.01; sat;1.55; c69385be; sat; 0.04
../formulae/woorpje/smt/03_track_81.smt;TO;TO;TO;TO;0.52; unsat;TO;TO;TO;TO;0.02; sat;0.02; sat;20.69; sat;7.8; sat;0.01; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_82.smt;0.12; sat;0.49; sat;0.21; sat;TO;TO;TO;TO;0.06; sat;0.21; sat;TO;TO;TO;TO;0.04; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_83.smt;0.03; sat;0.76; sat;0.21; sat;TO;TO;TO;TO;0.45; sat;0.04; sat;TO;TO;TO;TO;0.05; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_84.smt;0.02; sat;0.83; sat;0.21; sat;TO;TO;TO;TO;0.56; sat;0.02; sat;TO;TO;TO;TO;0.2; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_85.smt;0.02; sat;0.15; sat;0.2; unsat;TO;TO;TO;TO;0.02; sat;0.02; sat;16.01; sat;8.52; sat;0.02; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_86.smt;0.04; sat;0.1; sat;0.19; sat;TO;TO;TO;TO;0.04; sat;0.09; sat;4.56; sat;6.17; sat;0.01; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_87.smt;0.04; sat;0.11; sat;0.16; sat;TO;TO;TO;TO;0.04; sat;TO;TO;5.58; sat;TO;TO;0.01; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_88.smt;0.02; sat;0.26; sat;0.2; sat;TO;TO;TO;TO;0.02; sat;0.02; sat;13.74; sat;5.65; sat;0.03; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_89.smt;0.03; sat;0.03; sat;0.19; sat;2.44; 1c71b61d; sat; 0.96;0.02; sat;0.02; sat;2.65; sat;2.87; sat;0.0; sat;2.51; c69385be; sat; 1.0
../formulae/woorpje/smt/03_track_9.smt;0.01; unsat;0.01; unsat;0.21; unsat;1.56; 1c71b61d; unsat; 0.06;0.01; unsat;0.01; unsat;13.79; unsat;2.49; unsat;TO;TO;1.53; c69385be; unsat; 0.06
../formulae/woorpje/smt/03_track_90.smt;0.02; sat;0.04; sat;0.2; sat;1.58; 1c71b61d; sat; 0.1;0.03; sat;0.01; sat;2.54; sat;3.67; sat;0.01; sat;1.67; c69385be; sat; 0.11
../formulae/woorpje/smt/03_track_91.smt;0.01; sat;0.01; sat;0.19; sat;1.53; 1c71b61d; sat; 0.05;0.01; sat;0.01; sat;2.08; sat;2.12; sat;0.0; sat;1.58; c69385be; sat; 0.05
../formulae/woorpje/smt/03_track_92.smt;0.02; sat;0.03; sat;0.18; sat;1.56; 1c71b61d; sat; 0.05;0.01; sat;0.02; sat;2.56; sat;3.6; sat;0.01; sat;1.73; c69385be; sat; 0.2
../formulae/woorpje/smt/03_track_93.smt;0.01; sat;0.03; sat;0.2; sat;1.57; 1c71b61d; sat; 0.05;0.02; sat;0.02; sat;2.39; sat;3.74; sat;0.0; sat;1.62; c69385be; sat; 0.13
../formulae/woorpje/smt/03_track_94.smt;0.02; sat;0.01; sat;0.2; sat;1.51; 1c71b61d; sat; 0.04;0.02; sat;0.02; sat;2.1; sat;2.21; sat;0.0; sat;1.52; c69385be; sat; 0.05
../formulae/woorpje/smt/03_track_95.smt;0.0; sat;0.02; sat;0.18; sat;1.53; 1c71b61d; sat; 0.04;0.01; sat;0.02; sat;2.07; sat;2.12; sat;0.0; sat;1.55; c69385be; sat; 0.05
../formulae/woorpje/smt/03_track_96.smt;0.02; sat;0.04; sat;0.2; sat;1.57; 1c71b61d; sat; 0.08;0.02; sat;0.01; sat;2.59; sat;3.32; sat;0.01; sat;1.58; c69385be; sat; 0.09
../formulae/woorpje/smt/03_track_97.smt;0.02; sat;0.03; sat;0.21; sat;1.58; 1c71b61d; sat; 0.08;0.03; sat;0.08; sat;2.55; sat;2.89; sat;0.01; sat;1.61; c69385be; sat; 0.08
../formulae/woorpje/smt/03_track_98.smt;0.01; sat;0.04; sat;0.21; sat;1.66; 1c71b61d; sat; 0.1;0.04; sat;0.02; sat;2.78; sat;2.64; sat;0.01; sat;2.11; c69385be; sat; 0.6
../formulae/woorpje/smt/03_track_99.smt;0.02; sat;0.04; sat;0.19; sat;7.89; 1c71b61d; sat; 6.46;0.02; sat;0.01; sat;2.72; sat;3.73; sat;0.01; sat;7.7; c69385be; sat; 6.31
../formulae/woorpje/smt/04_track_1.smt;0.01; sat;0.0; sat;0.16; sat;1.59; 1c71b61d; sat; 0.04;0.01; sat;0.0; sat;1.7; sat;1.71; sat;0.0; sat;1.6; c69385be; sat; 0.03
../formulae/woorpje/smt/04_track_10.smt;0.62; unsat;0.49; unsat;TO;TO;2.79; 1c71b61d; unsat; 1.23;0.08; unsat;0.07; unsat;TO;TO;8.94; unsat;ERR;ERR;2.77; c69385be; unsat; 1.23
../formulae/woorpje/smt/04_track_100.smt;0.06; sat;0.09; sat;TO;TO;54.34; 1c71b61d; sat; 52.85;0.01; sat;0.02; sat;TO;TO;4.38; sat;1.78; sat;7.25; c69385be; sat; 5.85
../formulae/woorpje/smt/04_track_101.smt;0.41; unsat;0.37; unsat;TO;TO;2.41; 1c71b61d; unsat; 0.86;0.05; unsat;0.05; unsat;TO;TO;7.99; unsat;TO;TO;2.38; c69385be; unsat; 0.82
../formulae/woorpje/smt/04_track_102.smt;0.12; unsat;0.08; unsat;21.5; unsat;1.86; 1c71b61d; unsat; 0.29;0.02; unsat;0.02; unsat;TO;TO;4.66; unsat;TO;TO;1.85; c69385be; unsat; 0.29
../formulae/woorpje/smt/04_track_103.smt;0.12; unsat;0.11; unsat;50.92; unsat;1.85; 1c71b61d; unsat; 0.3;0.02; unsat;0.02; unsat;TO;TO;4.87; unsat;TO;TO;1.85; c69385be; unsat; 0.31
../formulae/woorpje/smt/04_track_104.smt;0.05; unsat;0.04; unsat;39.07; unsat;1.77; 1c71b61d; sat; 0.24;0.17; unsat;0.1; unsat;TO;TO;11.11; unsat;ERR;ERR;1.77; c69385be; unsat; 0.28
../formulae/woorpje/smt/04_track_105.smt;0.12; unsat;0.11; unsat;12.57; unsat;1.76; 1c71b61d; unsat; 0.2;0.02; unsat;0.01; unsat;TO;TO;3.96; unsat;ERR;ERR;1.7; c69385be; unsat; 0.2
../formulae/woorpje/smt/04_track_106.smt;1.2; sat;6.45; sat;2.13; unsat;TO;TO;TO;TO;0.2; sat;0.37; sat;TO;TO;32.21; sat;1.03; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_107.smt;0.06; sat;0.31; sat;10.58; unsat;TO;TO;TO;TO;0.01; sat;0.02; sat;TO;TO;5.07; sat;0.05; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_108.smt;0.59; unsat;0.26; unsat;TO;TO;2.67; 1c71b61d; unsat; 1.14;0.06; unsat;0.06; unsat;TO;TO;8.5; unsat;ERR;ERR;2.66; c69385be; unsat; 1.15
../formulae/woorpje/smt/04_track_109.smt;0.27; unsat;0.15; unsat;TO;TO;2.05; 1c71b61d; unsat; 0.59;0.03; unsat;0.03; unsat;TO;TO;5.84; unsat;ERR;ERR;2.16; c69385be; unsat; 0.63
../formulae/woorpje/smt/04_track_11.smt;0.82; unsat;4.29; unsat;TO;TO;3.03; 1c71b61d; unsat; 1.5;0.05; unsat;0.06; unsat;TO;TO;12.31; unsat;ERR;ERR;3.08; c69385be; unsat; 1.5
../formulae/woorpje/smt/04_track_110.smt;0.58; sat;34.29; sat;3.22; unsat;TO;TO;TO;TO;0.23; sat;0.38; sat;TO;TO;51.39; sat;0.89; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_111.smt;0.54; sat;4.9; sat;1.45; unsat;TO;TO;TO;TO;0.28; sat;0.73; sat;TO;TO;22.93; sat;1.48; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_112.smt;0.22; sat;1.09; sat;4.7; unsat;TO;TO;TO;TO;0.03; sat;0.06; sat;TO;TO;8.11; sat;0.03; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_113.smt;0.1; unsat;0.07; unsat;18.4; unsat;1.7; 1c71b61d; unsat; 0.26;0.02; unsat;0.02; unsat;TO;TO;4.31; unsat;ERR;ERR;1.79; c69385be; unsat; 0.24
../formulae/woorpje/smt/04_track_114.smt;0.03; sat;0.02; sat;2.32; sat;1.53; 1c71b61d; sat; 0.06;0.01; sat;0.01; sat;TO;TO;7.33; sat;0.01; sat;1.57; c69385be; sat; 0.06
../formulae/woorpje/smt/04_track_115.smt;0.63; sat;3.95; sat;4.04; unsat;TO;TO;TO;TO;0.25; sat;1.37; sat;TO;TO;22.69; sat;0.42; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_116.smt;0.3; unsat;0.15; unsat;TO;TO;2.04; 1c71b61d; unsat; 0.58;0.04; unsat;0.03; unsat;TO;TO;6.01; unsat;ERR;ERR;2.07; c69385be; unsat; 0.6
../formulae/woorpje/smt/04_track_117.smt;0.4; sat;1.16; sat;6.2; unsat;TO;TO;TO;TO;0.02; sat;0.02; sat;TO;TO;13.75; sat;0.15; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_118.smt;0.55; sat;0.8; sat;26.52; unsat;TO;TO;TO;TO;0.02; sat;0.02; sat;TO;TO;9.83; sat;0.04; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_119.smt;0.07; sat;1.09; sat;TO;TO;TO;TO;TO;TO;0.32; sat;32.38; sat;19.62; OOM;4.77; sat;3.08; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_12.smt;0.81; sat;3.57; sat;37.13; unsat;TO;TO;TO;TO;0.04; sat;0.04; sat;TO;TO;20.41; sat;0.76; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_120.smt;0.69; unsat;4.69; unsat;18.34; unsat;2.88; 1c71b61d; unsat; 1.37;0.05; unsat;0.04; unsat;TO;TO;11.81; unsat;ERR;ERR;2.88; c69385be; unsat; 1.36
../formulae/woorpje/smt/04_track_121.smt;0.35; unsat;5.24; unsat;24.43; unsat;TO;TO;TO;TO;0.09; unsat;0.05; unsat;TO;TO;14.68; unsat;TO;TO;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_122.smt;0.03; sat;0.03; sat;0.7; unsat;1.62; 1c71b61d; sat; 0.18;0.0; sat;0.01; sat;2.82; sat;2.66; sat;0.01; sat;1.67; c69385be; sat; 0.17
../formulae/woorpje/smt/04_track_123.smt;0.25; unsat;0.21; unsat;TO;TO;2.06; 1c71b61d; unsat; 0.58;0.03; unsat;0.03; unsat;TO;TO;6.47; unsat;ERR;ERR;2.12; c69385be; unsat; 0.58
../formulae/woorpje/smt/04_track_124.smt;0.28; sat;2.27; sat;2.07; unsat;TO;TO;TO;TO;0.02; sat;0.02; sat;TO;TO;11.24; sat;0.04; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_125.smt;0.02; sat;0.02; sat;0.25; sat;1.53; 1c71b61d; sat; 0.05;0.01; sat;0.01; sat;6.13; sat;3.22; sat;0.02; sat;1.61; c69385be; sat; 0.05
../formulae/woorpje/smt/04_track_126.smt;0.65; unsat;2.16; unsat;TO;TO;2.69; 1c71b61d; unsat; 1.2;0.04; unsat;0.05; unsat;TO;TO;9.65; unsat;ERR;ERR;2.8; c69385be; unsat; 1.23
../formulae/woorpje/smt/04_track_127.smt;0.85; sat;9.76; sat;11.26; unsat;TO;TO;TO;TO;0.35; sat;0.15; sat;TO;TO;29.45; sat;0.46; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_128.smt;1.1; unsat;5.41; unsat;TO;TO;3.44; 1c71b61d; unsat; 1.89;0.07; unsat;0.05; unsat;TO;TO;14.46; unsat;ERR;ERR;3.39; c69385be; unsat; 1.87
../formulae/woorpje/smt/04_track_129.smt;0.09; unsat;0.06; unsat;18.9; unsat;1.73; 1c71b61d; unsat; 0.25;0.02; unsat;0.01; unsat;TO;TO;4.28; unsat;ERR;ERR;1.75; c69385be; unsat; 0.26
../formulae/woorpje/smt/04_track_13.smt;0.06; sat;0.58; sat;0.26; unsat;TO;TO;TO;TO;0.04; sat;0.04; sat;TO;TO;6.83; sat;0.04; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_130.smt;0.32; sat;0.43; sat;11.79; unsat;TO;TO;TO;TO;0.02; sat;0.02; sat;TO;TO;6.94; sat;0.01; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_131.smt;0.07; unsat;0.05; unsat;10.61; unsat;1.66; 1c71b61d; unsat; 0.19;0.01; unsat;0.02; unsat;TO;TO;3.92; unsat;ERR;ERR;1.7; c69385be; unsat; 0.19
../formulae/woorpje/smt/04_track_132.smt;0.08; sat;0.15; sat;3.94; sat;TO;TO;TO;TO;0.4; sat;0.07; sat;TO;TO;4.88; sat;0.02; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_133.smt;0.03; sat;0.02; sat;5.88; unsat;1.65; 1c71b61d; sat; 0.18;0.02; sat;0.05; sat;TO;TO;5.8; sat;0.0; sat;1.76; c69385be; sat; 0.2
../formulae/woorpje/smt/04_track_134.smt;0.09; sat;1.04; sat;0.31; unsat;TO;TO;TO;TO;0.16; sat;1.98; sat;TO;TO;11.43; sat;0.38; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_135.smt;0.3; sat;0.95; sat;12.65; unsat;TO;TO;TO;TO;0.02; sat;0.02; sat;TO;TO;10.73; sat;0.09; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_136.smt;0.86; sat;3.07; sat;49.06; unsat;TO;TO;TO;TO;0.1; sat;0.1; sat;TO;TO;11.44; sat;3.3; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_137.smt;0.56; sat;2.64; sat;6.17; unsat;TO;TO;TO;TO;0.18; sat;0.14; sat;TO;TO;13.5; sat;0.83; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_138.smt;0.78; unsat;0.67; unsat;TO;TO;2.94; 1c71b61d; unsat; 1.44;0.08; unsat;0.07; unsat;TO;TO;9.8; unsat;ERR;ERR;2.99; c69385be; unsat; 1.44
../formulae/woorpje/smt/04_track_139.smt;0.87; unsat;4.69; unsat;TO;TO;3.05; 1c71b61d; unsat; 1.54;0.05; unsat;0.06; unsat;TO;TO;12.22; unsat;TO;TO;3.04; c69385be; unsat; 1.54
../formulae/woorpje/smt/04_track_14.smt;17.57; sat;34.87; sat;29.49; unsat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;32.31; sat;4.3; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_140.smt;0.31; unsat;0.26; unsat;TO;TO;2.14; 1c71b61d; unsat; 0.62;0.04; unsat;0.03; unsat;TO;TO;6.7; unsat;ERR;ERR;2.17; c69385be; unsat; 0.62
../formulae/woorpje/smt/04_track_141.smt;0.1; sat;0.06; sat;27.74; unsat;5.08; 1c71b61d; sat; 3.65;0.02; sat;0.02; sat;TO;TO;4.97; sat;0.02; sat;3.0; c69385be; sat; 1.41
../formulae/woorpje/smt/04_track_142.smt;0.07; sat;0.29; sat;27.82; unsat;TO;TO;TO;TO;0.02; sat;0.01; sat;TO;TO;5.34; sat;0.03; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_143.smt;0.06; sat;0.06; sat;TO;TO;57.7; 1c71b61d; sat; 56.7;0.02; sat;0.02; sat;TO;TO;4.55; sat;1.36; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_144.smt;0.04; unsat;0.04; unsat;TO;TO;TO;TO;TO;TO;0.02; unsat;0.01; unsat;TO;TO;3.18; unsat;TO;TO;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_145.smt;0.36; sat;2.51; sat;2.52; unsat;TO;TO;TO;TO;0.03; sat;0.02; sat;TO;TO;12.79; sat;0.18; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_146.smt;0.37; unsat;0.53; unsat;TO;TO;2.22; 1c71b61d; unsat; 0.69;0.03; unsat;0.03; unsat;TO;TO;7.46; unsat;TO;TO;2.25; c69385be; unsat; 0.69
../formulae/woorpje/smt/04_track_147.smt;0.06; unsat;0.04; unsat;TO;TO;1.64; 1c71b61d; unsat; 0.16;0.01; unsat;0.02; unsat;TO;TO;3.7; unsat;TO;TO;1.66; c69385be; unsat; 0.16
../formulae/woorpje/smt/04_track_148.smt;0.09; sat;0.2; sat;0.6; unsat;TO;TO;TO;TO;0.01; sat;0.02; sat;TO;TO;6.98; sat;0.02; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_149.smt;0.08; sat;0.08; sat;2.66; unsat;1.86; 1c71b61d; sat; 0.39;0.01; sat;0.01; sat;TO;TO;3.94; sat;0.01; sat;1.92; c69385be; sat; 0.39
../formulae/woorpje/smt/04_track_15.smt;1.28; sat;5.15; sat;34.73; unsat;TO;TO;TO;TO;0.08; sat;0.06; sat;TO;TO;15.71; sat;1.07; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_150.smt;0.34; unsat;0.38; unsat;TO;TO;TO;TO;TO;TO;0.04; unsat;0.04; unsat;TO;TO;9.33; unsat;TO;TO;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_151.smt;0.07; sat;0.34; sat;0.32; unsat;TO;TO;TO;TO;0.03; sat;0.01; sat;TO;TO;5.83; sat;0.03; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_152.smt;0.26; unsat;0.67; unsat;19.92; unsat;3.9; 1c71b61d; unsat; 2.41;0.01; unsat;0.02; unsat;TO;TO;7.19; unsat;TO;TO;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_153.smt;0.06; sat;0.03; sat;0.56; unsat;1.83; 1c71b61d; sat; 0.31;0.01; sat;0.01; sat;TO;TO;3.34; sat;0.01; sat;1.82; c69385be; sat; 0.29
../formulae/woorpje/smt/04_track_154.smt;0.15; unsat;0.07; unsat;TO;TO;1.95; 1c71b61d; unsat; 0.41;0.03; unsat;0.02; unsat;TO;TO;5.13; unsat;ERR;ERR;1.94; c69385be; unsat; 0.39
../formulae/woorpje/smt/04_track_155.smt;1.21; sat;4.54; sat;46.22; unsat;TO;TO;TO;TO;0.06; sat;0.06; sat;TO;TO;16.73; sat;0.78; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_156.smt;0.07; sat;0.05; sat;0.61; unsat;1.97; 1c71b61d; sat; 0.45;0.01; sat;0.01; sat;TO;TO;4.13; sat;0.01; sat;1.98; c69385be; sat; 0.38
../formulae/woorpje/smt/04_track_157.smt;0.15; unsat;0.09; unsat;27.19; unsat;1.93; 1c71b61d; unsat; 0.34;0.02; unsat;0.02; unsat;TO;TO;4.71; unsat;ERR;ERR;1.84; c69385be; unsat; 0.33
../formulae/woorpje/smt/04_track_158.smt;0.01; sat;0.23; sat;0.2; sat;TO;TO;TO;TO;0.03; sat;0.47; sat;TO;TO;4.69; sat;0.03; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_159.smt;0.25; unsat;0.39; unsat;11.13; unsat;1.9; 1c71b61d; unsat; 0.41;0.02; unsat;0.02; unsat;TO;TO;5.62; unsat;ERR;ERR;1.93; c69385be; unsat; 0.42
../formulae/woorpje/smt/04_track_16.smt;1.22; unsat;12.54; unsat;TO;TO;4.56; 1c71b61d; unsat; 3.03;0.08; unsat;0.08; unsat;TO;TO;20.6; unsat;ERR;ERR;4.59; c69385be; unsat; 3.03
../formulae/woorpje/smt/04_track_160.smt;0.17; unsat;0.1; unsat;TO;TO;1.99; 1c71b61d; unsat; 0.46;0.03; unsat;0.03; unsat;TO;TO;5.67; unsat;TO;TO;1.97; c69385be; unsat; 0.44
../formulae/woorpje/smt/04_track_161.smt;0.06; unsat;0.06; unsat;50.65; unsat;TO;TO;TO;TO;0.02; unsat;0.02; unsat;53.86; OOM;5.11; unsat;TO;TO;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_162.smt;0.33; sat;0.06; sat;10.46; unsat;2.8; 1c71b61d; sat; 1.32;1.11; sat;8.61; sat;TO;TO;9.16; sat;0.25; sat;3.03; c69385be; sat; 1.56
../formulae/woorpje/smt/04_track_163.smt;1.19; sat;6.21; sat;13.16; unsat;TO;TO;TO;TO;0.06; sat;0.06; sat;TO;TO;33.28; sat;1.33; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_164.smt;0.29; sat;0.77; sat;4.63; unsat;TO;TO;TO;TO;0.04; sat;0.05; sat;TO;TO;10.25; sat;0.26; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_165.smt;0.15; sat;1.31; sat;17.81; unsat;TO;TO;TO;TO;0.02; sat;0.02; sat;TO;TO;7.62; sat;1.6; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_166.smt;0.7; unsat;1.85; unsat;50.59; unsat;2.63; 1c71b61d; unsat; 1.11;0.03; unsat;0.03; unsat;TO;TO;9.61; unsat;ERR;ERR;2.66; c69385be; unsat; 1.13
../formulae/woorpje/smt/04_track_167.smt;0.57; unsat;1.23; unsat;TO;TO;2.45; 1c71b61d; unsat; 0.94;0.01; unsat;0.03; unsat;TO;TO;7.84; unsat;ERR;ERR;2.49; c69385be; unsat; 0.95
../formulae/woorpje/smt/04_track_168.smt;0.69; sat;1.8; sat;26.32; unsat;TO;TO;TO;TO;0.04; sat;0.03; sat;TO;TO;10.5; sat;0.46; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_169.smt;2.15; sat;10.26; sat;TO;TO;TO;TO;TO;TO;0.53; sat;0.54; sat;TO;TO;18.74; sat;0.39; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_17.smt;0.13; unsat;0.17; unsat;20.94; unsat;1.85; 1c71b61d; unsat; 0.35;0.02; unsat;0.02; unsat;TO;TO;5.18; unsat;ERR;ERR;1.82; c69385be; unsat; 0.35
../formulae/woorpje/smt/04_track_170.smt;2.62; sat;6.4; sat;25.39; unsat;TO;TO;TO;TO;TO;TO;33.85; sat;TO;TO;14.98; sat;0.94; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_171.smt;0.25; sat;2.17; sat;0.68; unsat;TO;TO;TO;TO;0.18; sat;0.16; sat;TO;TO;25.87; sat;1.01; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_172.smt;0.01; sat;0.01; sat;0.24; unsat;1.6; 1c71b61d; sat; 0.08;0.01; sat;0.01; sat;4.78; sat;2.32; sat;0.01; sat;1.65; c69385be; sat; 0.09
../formulae/woorpje/smt/04_track_173.smt;0.11; unsat;0.22; unsat;4.17; unsat;1.72; 1c71b61d; unsat; 0.2;0.02; unsat;0.02; unsat;TO;TO;4.33; unsat;TO;TO;1.82; c69385be; unsat; 0.21
../formulae/woorpje/smt/04_track_174.smt;0.8; sat;3.62; sat;13.25; unsat;TO;TO;TO;TO;0.68; sat;3.9; sat;TO;TO;13.29; sat;1.37; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_175.smt;0.05; sat;0.13; sat;1.76; unsat;TO;TO;TO;TO;0.02; sat;0.01; sat;TO;TO;4.05; sat;0.02; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_176.smt;0.88; unsat;5.02; unsat;14.68; unsat;TO;TO;TO;TO;0.38; unsat;0.21; unsat;TO;TO;23.55; unsat;TO;TO;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_177.smt;0.66; sat;1.33; sat;TO;TO;TO;TO;TO;TO;0.03; sat;0.03; sat;TO;TO;9.92; sat;0.11; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_178.smt;0.04; unsat;0.03; unsat;0.53; unsat;1.65; 1c71b61d; unsat; 0.08;0.01; unsat;0.01; unsat;TO;TO;2.8; unsat;ERR;ERR;1.67; c69385be; unsat; 0.08
